action,template,submitted_in_sitemap_now,canonical_target_becomes,hold_reason
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/hamilton-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/hamilton-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/hardee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/hardee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/hendry-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/hendry-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/hernando-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/hernando-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/highlands-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/highlands-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/hillsborough-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/hillsborough-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/holmes-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/holmes-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/indian-river-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/indian-river-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/jackson-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/jackson-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/jefferson-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/jefferson-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/lafayette-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/lafayette-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/lake-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/lake-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/lee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/lee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/leon-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/leon-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/levy-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/levy-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/liberty-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/liberty-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/madison-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/madison-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/manatee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/manatee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/marion-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/marion-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/martin-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/martin-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/miami-dade-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/miami-dade-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/monroe-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/monroe-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
HOLD,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/nassau-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/nassau-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/okaloosa-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/okaloosa-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/okeechobee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/okeechobee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/orange-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/orange-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/osceola-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/osceola-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/palm-beach-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/palm-beach-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/pasco-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/pasco-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/pinellas-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/pinellas-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/polk-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/polk-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/putnam-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/putnam-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/santa-rosa-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/santa-rosa-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
HOLD,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/sarasota-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/sarasota-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/seminole-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/seminole-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/st-johns-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/st-johns-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/st-lucie-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/st-lucie-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/sumter-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/sumter-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/suwannee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/suwannee-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/taylor-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/taylor-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/union-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/union-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/volusia-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/volusia-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/wakulla-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/wakulla-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/walton-county-florida-liquor-licenses-for-restaurants-bars-and-retailers-1/,https://www.liquorlicenseagents.com/counties/walton-county-florida-liquor-licenses-for-restaurants-bars-and-retailers-1/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/florida-county/walton-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/walton-county-florida-liquor-licenses-for-restaurants-bars-and-retailers/,""
HOLD,county-detail,https://www.liquorlicenseagents.com/counties/fresno-county/fresno-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/fresno-county-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/fresno-county/fresno-county-liquor-licenses/,https://www.liquorlicenseagents.com/counties/fresno-county-liquor-licenses/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/fresno-county/fresno-county-type-21/,https://www.liquorlicenseagents.com/counties/fresno-county-type-21/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/fresno-county/fresno-county-type-41/,https://www.liquorlicenseagents.com/counties/fresno-county-type-41/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/fresno-county/fresno-county-type-47/,https://www.liquorlicenseagents.com/counties/fresno-county-type-47/,""
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/fresno-county/fresno-county-type-48/,https://www.liquorlicenseagents.com/counties/fresno-county-type-48/,""
HOLD,county-detail,https://www.liquorlicenseagents.com/counties/glenn-county/glenn-county-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/counties/glenn-county-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,county-detail,https://www.liquorlicenseagents.com/counties/hillsborough-county/hillsborough-county-1cop/,https://www.liquorlicenseagents.com/counties/hillsborough-county-1cop/,""
